,filename,location,long,lat,Issue,Duration,TimeStamp
6972,mumbai_report_1099.txt,"Byculla west,N.M Joshi Marg,Mumbai ",72.83209699999998,18.9785289,"unhygienic condition, open defecation",many days,"Feb 11, 2020, 06.18 AM IST"
6973,mumbai_report_1100.txt,"B1, Mahim Koliwada, S.V. Garden, Mahim, Mumbai, Maharashtra 400016, India ",72.8383829,19.04633,"2 hospitals and residents, toxic gas",Not found,"Feb 11, 2020, 06.18 AM IST"
6974,mumbai_report_1103.txt,"61, Ramchandra Ln, Malad, Kanchpada, Malad West, Mumbai, Maharashtra 400064, India ",72.84088899999998,19.189936300000006,"storm water steel cover Is broken, sunk in gutter, heavy traffic road a vehicle",Not found,"Feb 11, 2020, 06.16 AM IST"
6975,mumbai_report_1104.txt,"Shop No. 1, Machis Wala Compound, Station Road, Santa Cruz West, behind Liberty Store, Bajaj Wadi, Railway Colony, Santacruz West, Mumbai, Maharashtra 400054, India ",72.8403436,19.0808937,"place was dug up reinstated with paver blocks, air pollution to the residents",Not found,"Feb 11, 2020, 06.16 AM IST"
6976,mumbai_report_1106.txt,"1st, Juhu Tara Rd, above Shiva's, Mangelwadi, Juhu Koliwada, Junction, Mumbai, Maharashtra 400047, India ",72.82747640000002,19.0862877,CAN PROVE FATAL TO THE BIKERS,Not found,"Feb 11, 2020, 06.15 AM IST"
6977,mumbai_report_1112.txt,"Vile Parle West - Entrance of Smag House,Sarojini Road Extension,Mumbai ",72.8413242,19.095512,"road has been, setting up, dug up the road",Not found,"Feb 10, 2020, 06.17 AM IST"
6978,mumbai_report_1115.txt,"fort,alkesh dinesh modi marg ,Mumbai ",72.8345355,18.9295358,noble middle age person,Not found,"Feb 10, 2020, 06.17 AM IST"
6979,mumbai_report_1117.txt,"3, Mount Mary, Bandra West, Mumbai, Maharashtra 400050, India ",72.82316259999997,19.0507953,"menace of the debris, waste lying in the Amar Mahal Junction",past two months,"Feb 10, 2020, 06.16 AM IST"
6980,mumbai_report_1120.txt,"Bhandup west,Buddha Nagar near ekta police station,Mumbai ",72.92664669999998,19.1417184,unauthorised stall on footpath,1 month back,"Feb 10, 2020, 06.15 AM IST"
6981,mumbai_report_1121.txt,"T2 Arrival Terminal,Vile parke East,Mumbai ",72.874386,19.098325,occupied by illegal occupants,Not found,"Feb 10, 2020, 06.15 AM IST"
6982,mumbai_report_1122.txt,"Khar West,19th road,Mumbai ",72.8286269,19.0741035,One gutter is open,Not found,"Feb 10, 2020, 06.15 AM IST"
6983,mumbai_report_1124.txt,"Mazgaon ,Dr Mascarenes road.. ,Mumbai 400010 ",72.84029989999998,18.9747739,garbage is dumped,Not found,"Feb 10, 2020, 06.14 AM IST"
6984,mumbai_report_1126.txt,"Bhandup west,quarry road,Mumbai ",72.92834549999998,19.142065,"footpaths as garrage, road because of footpath garrage.created, stuff to  drive  , vehicle on footpath.use",Not found,"Feb 9, 2020, 06.21 AM IST"
6985,mumbai_report_1127.txt,"400016,Old Cadell Road, Mahim,Mumbai ",72.8386709,19.0336413,Footpath and on traffic road dangerous,Not found,"Feb 9, 2020, 06.21 AM IST"
6986,mumbai_report_1128.txt,"Vile Parle East, Dubashi Play Ground,Gujarati Society Road,Mumbai ",72.85139559999998,19.0979082,"sorry condition, wasting public hard",Not found,"Feb 9, 2020, 06.21 AM IST"
6987,mumbai_report_1129.txt,"505, Bachani Nagar Rd, Malad, Pratap Nagar, Malad East, Mumbai, Maharashtra 400097, India ",72.855092,19.186423,risk to diseases,Not found,"Feb 9, 2020, 06.20 AM IST"
6988,mumbai_report_1131.txt,"Saibaba nagar,Saibaba Mandir road,Mumbai ",72.84737870000002,19.2171042,wastage of water due to apathetic duties,Not found,"Feb 9, 2020, 06.19 AM IST"
6989,mumbai_report_1132.txt,"4 A, Tirupati Apt, BD Rd, Mahalaxmi, Breach Candy, Cumballa Hill, Mumbai, Maharashtra 400026, India ",72.8079735,18.9759343,Public funds are being used for beautification drive,Not found,"Feb 9, 2020, 06.18 AM IST"
6990,mumbai_report_1135.txt,"NanaChowk,SleaterRoad,Mumbai400007 ",72.8141843,18.9625601,Fire has been lit,12 days,"Feb 9, 2020, 06.16 AM IST"
6991,mumbai_report_1137.txt,"Y. A. C. Nagar,,Kondivita Road,  Andheri East, ,Mumbai 400059 ",72.8724955,19.1158147,"Parked exactly outsideNew, Junk have been lying here",several months,"Feb 9, 2020, 06.15 AM IST"
6992,mumbai_report_1139.txt,"SANTACRUZ WEST,MILAN SUBWAY SIGNAL,MUMBAI ",72.843699,19.0905498,drain clogging,Not found,"Feb 9, 2020, 06.14 AM IST"
6993,mumbai_report_1141.txt,"mahim,paradise Cinema,mumbai ",72.8425134,19.0371941,homi modi Street,Not found,"Feb 8, 2020, 06.16 AM IST"
6994,mumbai_report_1144.txt,"vaisheth pada,santoshi mata to triveni nagar,malad east mumbai ",72.86402269999998,19.184482,wobbles and bikers have fallen plus whole day as vehicle,Not found,"Feb 8, 2020, 06.15 AM IST"
6995,mumbai_report_1147.txt,"chandan Nagar,vikhroli west,Mumbai ",72.92501690000002,19.120842,"garbage has not been discarded, foul smell",Not found,"Feb 7, 2020, 06.15 AM IST"
6996,mumbai_report_1148.txt,"malad west station ,station road.  near M M,Mumbai ",72.84826540000002,19.186854500000006,place has been dug up and road has been blocked,Not found,"Feb 7, 2020, 06.15 AM IST"
6997,mumbai_report_1149.txt,"Near Iskcon temple,Mukteshwar devalaya marg,Mumbai-400049 ",72.82602270000002,19.1126481,garbage dump,Not found,"Feb 7, 2020, 06.15 AM IST"
6998,mumbai_report_1150.txt,"Amar Mahal Junction,Chenmbur,Mumbai ",72.898563,19.0648485,cause severe air pollution,Not found,"Feb 7, 2020, 06.14 AM IST"
6999,mumbai_report_1151.txt,"dadar west,vachayala road,mumbai ",72.8378125,19.0235976,garbage trucks,Not found,"Feb 7, 2020, 06.14 AM IST"
7000,mumbai_report_1152.txt,"A/501, LBS Rd, Gandhi Nagar, Vikhroli West, Mumbai, Maharashtra 400083, India ",72.9271773,19.1162156,illegal parking by car and bike,Not found,"Feb 6, 2020, 06.28 AM IST"
7001,mumbai_report_1153.txt,"201, Amrakunj Society, Azad Nagar, Andheri West, Mumbai, Maharashtra 400053, India ",72.836039,19.1292452,"Illegal parking, 20 tonne trucks, menace on Azad Road, Vile Parle East (near Milan Subway), road has been declared",Not found,"Feb 6, 2020, 06.27 AM IST"
7002,mumbai_report_1154.txt,"Andheri West Railway station,s v road,mumbai ",72.8458079,19.1183508,illegal cylinder being placed on the for cooking,Not found,"Feb 6, 2020, 06.27 AM IST"
7003,mumbai_report_1155.txt,"along side MCA stadium pop Prime Crecenzo ,Avenue 3 BKC ,Mumbai ",72.8683877,19.0612813,roads get damaged,Not found,"Feb 6, 2020, 06.26 AM IST"
7004,mumbai_report_1157.txt,"LBS Rd, next to D-Mart, Ambedkar Nagar, Kanjurmarg West, Bhandup West, Mumbai, Maharashtra 40007,lbs road,Mumbai ",72.9262748,19.1295041,Illegal hawkers running,Not found,"Feb 6, 2020, 06.25 AM IST"
7005,mumbai_report_1158.txt,"Vile Parle East,Outside Atharva Apartment, Shraddhanand Road,Mumbai ",72.84666849999998,19.0929283,"causing hazard to people walk, Heavy repairs on road",Not found,"Feb 6, 2020, 06.24 AM IST"
7006,mumbai_report_1159.txt,"Ghansoli,sector 6,navi Mumbai ",73.0036295,19.1214684,hindrance to pedestrian movement,Not found,"Feb 6, 2020, 06.23 AM IST"
7007,mumbai_report_1161.txt,"Ghatkopar East and West,Railway station,Mumbai ",72.9089968,19.0857262,Bikes and cars parked,Not found,"Feb 6, 2020, 06.23 AM IST"
7008,mumbai_report_1162.txt,"Mistri Chwal Gavdevi Road Patel Wadi Bhandup West, Bhandup, Sadan wadi, Bhandup West, Mumbai, Maharashtra 400078, India ",72.93572990000001,19.151035600000004,"breeding ground for mosquitoes, bad state, mosquito problem, mosquito net, bad state",Not found,"Feb 6, 2020, 06.15 AM IST"
7009,mumbai_report_1163.txt,"chembur ghatkopar,eastern express highway,mumbai ",72.8950663,19.0623466,"waste and garbage is being dumped, butoficatio work being done there",Not found,"Feb 5, 2020, 06.18 AM IST"
7010,mumbai_report_1166.txt,"cotton green,gopal mahadev chowk,mumbai ",72.8422791,18.9852784,4-2-2020-,Not found,"Feb 5, 2020, 06.17 AM IST"
7011,mumbai_report_1167.txt,"3, Jai Narayan Vyas Rd, Malad, Kasam Baug, Malad East, Mumbai, Maharashtra 400097, India ",72.8546186,19.1843031,Debris dumped carelessly at road,Not found,"Feb 5, 2020, 06.16 AM IST"
7012,mumbai_report_1168.txt,"Malwani,Marve road,Mumbai ",72.82070209999998,19.1957486,"unauthorized parking of vehicles, narrow passage for pedestrians and cars",Not found,"Feb 5, 2020, 06.15 AM IST"
7013,mumbai_report_1170.txt,"Mazgaon,Champsi Bhimji Road, New post office,Mumbai ",72.84130019999998,18.9724294,occupying precious parking space in road,Not found,"Feb 5, 2020, 06.14 AM IST"
7014,mumbai_report_1171.txt,"Churchgate,E road,Mumbai ",72.8253343,18.9429513,road below on the vehicles,Not found,"Feb 5, 2020, 06.14 AM IST"
7015,mumbai_report_1172.txt,"Borivali,SV road,Mumbai ",72.8550696,19.2264378,breeding ground for rats,Not found,"Feb 5, 2020, 06.14 AM IST"
7016,mumbai_report_1174.txt,"Fort,homi modi Street near Bombay house,Mumbai ",72.83259860000003,18.9316431,"Pathetic condition, forced  to walk on traffic road",Not found,"Feb 4, 2020, 06.18 AM IST"
7017,mumbai_report_1175.txt,"charkop,kandivli west,mumbai ",72.8183494,19.2100454,Pathetic conditions of foot paths,Not found,"Feb 4, 2020, 06.17 AM IST"
7018,mumbai_report_1180.txt,"630-983, Station Road, Bairam Naupada, Bandra East, Mumbai, Maharashtra 400051, India ",72.84243099999998,19.0545234,"garbage and sewage water around the area, Garbage truck, smell from sewage water",Not found,"Feb 4, 2020, 06.15 AM IST"
7019,mumbai_report_1181.txt,"66, G Block BKC, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051, India ",72.8652864,19.0603677,"walk with confidence on pedestrian path, road is blocked for construction work of road",Not found,"Feb 4, 2020, 06.15 AM IST"
7020,mumbai_report_1182.txt,"aarey milk colony,Behind JVLR,mumbai ",72.8650991,19.1390839,"vehicles parked everywhere, no place for senior citizens/ kids to walk",Not found,"Feb 4, 2020, 06.15 AM IST"
7021,mumbai_report_1186.txt,"Vile Parle East,Azad Road,Mumbai ",72.84376540000002,19.0952559,storm water gutter was broken,Not found,"Feb 3, 2020, 06.21 AM IST"
7022,mumbai_report_1187.txt,"Ram Mandir,Ram Mandir,Mumbai ",72.85013239999998,19.151106100000003,"no proper place to walk, lot of water on road",Not found,"Feb 3, 2020, 06.20 AM IST"
7023,mumbai_report_1189.txt,"LBS Marg vikhroli west,opp jaswanti landmark building,Mumbai 400079 ",72.92469390000002,19.1084589,"dug up, warning, red ribbon",Not found,"Feb 3, 2020, 06.19 AM IST"
7024,mumbai_report_1191.txt,"Byculla EAST,E S Patanwala Marg, ,mumbai ",72.8367805,18.980355,messages being put up,Not found,"Feb 3, 2020, 06.19 AM IST"
7025,mumbai_report_1196.txt,"Opp Trade Center,BKC CST Road,Mumbai ",72.87092659999998,19.0728829,"lot of four wheeler vehicles, illegally parked",Not found,"Feb 3, 2020, 06.17 AM IST"
7026,mumbai_report_1197.txt,"Between ishwar nagar and janta market ,LBS Marg, Bhandup,Mumbai, ",73.0173125,19.0750068,"palstic bottles spreads, surrounding of nature",Not found,"Feb 3, 2020, 06.16 AM IST"
7027,mumbai_report_1201.txt,"GOVANDI East,GOVANDI STATION ROAD,Mumbai ",72.9143541,19.0498752,bad patch of the road,many months,"Feb 3, 2020, 06.14 AM IST"
7028,mumbai_report_1202.txt,"Jogeshwari East,Samarth Nagar, Majas Wadi,Mumbai ",72.8597635,19.138069,debris is beingdumped on wetland,Not found,"Feb 3, 2020, 06.14 AM IST"
7029,mumbai_report_1204.txt,"Nestle 2, Behind Bombay dyeing,P B Marg,Lower Parel, Mumbai ",72.82895359999998,19.008629100000004,"VEHICULAR TRAFFIC ROAD, SCHOOL JR NO 1 SARDAR VALLABBHAI PATEL ROAD DONGRI",Not found,"Feb 2, 2020, 06.21 AM IST"
7030,mumbai_report_1206.txt,"girgaon,S V P road,mumbai ",72.8197819,18.9579532,footpath has been barracked,"5 years, 1 year","Feb 2, 2020, 06.20 AM IST"
7031,mumbai_report_1207.txt,"Andheri West,Cama road,Mumbai ",72.8437199,19.1202343,Walk way blocked by unauthorised hawkers,Not found,"Feb 2, 2020, 06.20 AM IST"
7032,mumbai_report_1209.txt,"Borivali West,S V Road, Opp Sony Mony,Mumbai ",72.85446359999997,19.2254953,"unfit to walk, garbage dump",Not found,"Feb 2, 2020, 06.19 AM IST"
7033,mumbai_report_1210.txt,"Marol Maroshi Military Road Junction,Marol Maroshi,Andheri East Mumbai 400059 ",72.88003470000002,19.116976,filled with water,Not found,"Feb 2, 2020, 06.18 AM IST"
7034,mumbai_report_1214.txt,"Near SNDT College,JuhuTara  Road Santacruz West,Mumbai ",72.83104829999998,19.087291600000004,unmanned trucks are parked,Not found,"Feb 2, 2020, 06.16 AM IST"
7035,mumbai_report_1215.txt,"vile parle east,azad road,mumbai ",72.84376540000002,19.0952559,"itself is so small not even 2, mess for vehicle, 40 feet road, decision of placing feriwalas, condition of roads, 2 min distance",Not found,"Feb 2, 2020, 06.16 AM IST"
7036,mumbai_report_1216.txt,"39, Manish Nagar Rd, Gharkul Society, Manish Nagar, Four Bungalows, Andheri West, Mumbai, Maharashtra 400053, India ",72.8275397,19.126079500000003,"debris is being dumped, water body is filled up",Not found,"Feb 2, 2020, 06.15 AM IST"
7037,mumbai_report_1217.txt,"Andheri West,Cama road,Mumbai ",72.8437199,19.1202343,"Prime plot of land adjacent, an unofficial dumping yard, mosquito menace, plot has been in possession of",Not found,"Feb 2, 2020, 06.15 AM IST"
7038,mumbai_report_1218.txt,"Railway Stations,Ghatkopar and Thane,Mumbai ",72.9089968,19.0857262,water body is being filled up with sand,Not found,"Feb 2, 2020, 06.14 AM IST"
7039,mumbai_report_1224.txt,"Lower Parel Monorail Station,N M Joshi Marg,Mumbai ",72.8315064,18.993181600000003,"Vegetables are thrown on dirty roads, driving on WRONG SIDE",2 Lanes,"Feb 1, 2020, 06.16 AM IST"
7040,mumbai_report_1225.txt,"Andheri East ,Radha silk Mill Best stop towards Andhri station ,mumbai ",72.85542099999998,19.126085,unauthorised garbage segregation,over a year,"Feb 1, 2020, 06.16 AM IST"
7041,mumbai_report_1227.txt,"Dahanukar Wadi,Sameer Chandavarkar Lane,Kandivali West Mumbai ",72.8383916,19.2083084,blocks on foothpath.open drainage on road,Not found,"Feb 1, 2020, 06.15 AM IST"
7042,mumbai_report_1230.txt,"32/6, Dadi Sheth Wadi, Malabar Hill, Mumbai, Maharashtra 400006, India ",72.80653659999999,18.9551412,residence of senior citizens,Not found,"Feb 1, 2020, 06.14 AM IST"
7043,mumbai_report_1231.txt,"Milind nagar,JVLR,Mumbai ",72.88878059999998,19.1274833,dug inconvenience to pedestrians,3 months footpath,"Feb 1, 2020, 06.14 AM IST"
7044,mumbai_report_1232.txt,"4, Union Park Rd Number 5, Union Park, Pali Hill, Mumbai, Maharashtra 400052, India ",72.82466099999998,19.071026,"encroachment on public roads, illegally encroached and occupied",Not found,"Jan 31, 2020, 06.18 AM IST"
7045,mumbai_report_1235.txt,"ghansoli,palm beach road ,Navi Mumbai ",72.9924068,19.1175383,"illegally occupied, walk on road prone to accidents",Not found,"Jan 31, 2020, 06.17 AM IST"
7046,mumbai_report_1236.txt,"Santacruz east,Anand Nagar ,Vakola,Mumbai ",72.8478554,19.0829567,"trafic jam, difficult for people walking on road, Gopal Pujar",Not found,"Jan 31, 2020, 06.17 AM IST"
7047,mumbai_report_1238.txt,"116, Charni Road East, Fanas Wadi, Bhuleshwar, Mumbai, Maharashtra 400002, India ",72.82781,18.953346,"illegal toilet, daily traffic backup",Not found,"Jan 31, 2020, 06.16 AM IST"
7048,mumbai_report_1239.txt,"WING-B, Military Rd, Manohar Nagar, Marol, Andheri East, Mumbai, Maharashtra 400072, India ",72.887283,19.124294,wastage of water,Not found,"Jan 31, 2020, 06.16 AM IST"
7049,mumbai_report_1241.txt,"andheri east stn,pump house,mumbai ",72.856524,19.125677,ending flowing of sewage water,Not found,"Jan 31, 2020, 06.15 AM IST"
7050,mumbai_report_1245.txt,"Lower Parel,G K Marv,Mumbai ",72.82430430000002,18.9978557,Can't be with the help,Not found,"Jan 30, 2020, 06.21 AM IST"
7051,mumbai_report_1246.txt,"goregaon west,station ,Mumbai ",72.8493293,19.1645553,traffic offenders riding,Not found,"Jan 30, 2020, 06.20 AM IST"
7052,mumbai_report_1249.txt,"mangrove opposite sector 3 ,coastal road, Ulwe,Navi Mumbai ",73.02298409999999,18.9867003,inconvenience because of this,Not found,"Jan 30, 2020, 06.18 AM IST"
7053,mumbai_report_1257.txt,"Ashok Nagar, Kandivali East, Kandivali, Ashok Nagar, Kandivali East, Mumbai, Maharashtra 400101, India ",72.8567173,19.1987686,"muds with deep hole dug up, platform with proper concreting",Not found,"Jan 29, 2020, 06.21 AM IST"
7054,mumbai_report_1258.txt,"Pestom Sagar, Chembur, Mumbai 400089,road no 4,Mumbai ",72.90370300000002,19.0700308,"blocking the road, No Parking sign",Not found,"Jan 29, 2020, 06.20 AM IST"
7055,mumbai_report_1262.txt,"Radha silk Mill Best stop towards Andheri East station. ,Radha silk Mill ,Andheri East Mumbai ",72.85542099999998,19.126085,"Roadside Garage Vendor, blocking road adjacent, disruption to vehicular traffic",Not found,"Jan 29, 2020, 06.20 AM IST"
7056,mumbai_report_1265.txt,"Kandivali West Mumbai ,Gate No 2, Poinsur Gymkhana ,Mumbai ",72.8462363,19.2118788,vehicles are parked is broken,Not found,"Jan 29, 2020, 06.19 AM IST"
7057,mumbai_report_1266.txt,"WING-F, Surya Nagar, Gandhi Nagar, Vikhroli West, Mumbai, Maharashtra 400083, India ",72.9269916,19.116738100000006,"Leakage of water, Wastage of water",Not found,"Jan 29, 2020, 06.19 AM IST"
7058,mumbai_report_1268.txt,"101, Indraprastha 2A, Raheja township,Jitendra Rd, opp Ashoka hospital, Malad E,Mumbai 97 ",72.8532523,19.1808265,footpath is not been repaired,Not found,"Jan 29, 2020, 06.18 AM IST"
7059,mumbai_report_1269.txt,"DP Road, off, Military Rd, Bhawani Nagar Society, Marol, Andheri East, Mumbai, Maharashtra 400059, India ",72.8831048,19.1175985,"very bad condition.if you argue, bad abusive",Not found,"Jan 29, 2020, 06.18 AM IST"
7060,mumbai_report_1271.txt,"Opposite Mega Mall, Oshiwara, Goregaon/Andheri,Best Colony Road,Mumbai ",72.83418,19.151633,storm water drainage plastic cover,Not found,"Jan 29, 2020, 06.17 AM IST"
7061,mumbai_report_1272.txt,"sahar village,Road no 1, Shanti Nagar,Mumbai ",72.865555,19.098953,water tanker filling station became open urinal,Not found,"Jan 29, 2020, 06.16 AM IST"
7062,mumbai_report_1274.txt,"safalta building, opp. shiv temple,Anand Nagar, Dahisar east,Mumbai 400068 ",72.86557890000002,19.255678,"space of footpath, road taking risk of accident",Not found,"Jan 28, 2020, 06.19 AM IST"
7063,mumbai_report_1275.txt,"Shah  Nahar Industrial Estate. Unit no A2/ 235,Sunmill Lane, Lower Patel West,Mumbai 400013 ",72.8280073,18.9942425,continuous dumping of debris,Not found,"Jan 28, 2020, 06.19 AM IST"
7064,mumbai_report_1276.txt,"mogul lane,Matunga road,Mumbai ",72.84593100000002,19.0320717,"blocks lying on footpath, 20 days on govindrao",Not found,"Jan 28, 2020, 06.18 AM IST"
7065,mumbai_report_1281.txt,"malad ,Behind the greens restaurant,mumbai ",72.83683789999998,19.1765968,condition of Best bus stop,Not found,"Jan 28, 2020, 06.16 AM IST"
7066,mumbai_report_1282.txt,"near Barkat Ali Naka at Wadala East,Salt Pen Road,Mumbai ",72.8654778,19.0179932,Illegal parking of heavy vehicles,Not found,"Jan 28, 2020, 06.16 AM IST"
7067,mumbai_report_1283.txt,"Andheri Kurla road,Andheri East,Mumbai ",72.8686623,19.1116235,"suddenly a iron nail pierced, pierced half in grouned",Not found,"Jan 28, 2020, 06.16 AM IST"
7068,mumbai_report_1291.txt,"Marol Military Road,Marol Maroshi road,Mumbai ",72.88003470000002,19.116976,"metal barricades used during nakabandis, walk on the road",Not found,"Jan 17, 2020, 06.16 AM IST"
7069,mumbai_report_1292.txt,"Rustom Sidhwa Marg, Dr Dadabhai Naoroji Rd, Opp Citi Bank, Dhobi Talao, Chhatrapati Shivaji Terminus Area, Fort, Mumbai, Maharashtra 400001, India ",72.83351009999998,18.9351141,road is blocked with unothorised zopadi & other,Not found,"Jan 17, 2020, 06.15 AM IST"
7070,mumbai_report_1293.txt,"Antophill Mahda Transit Camp,Shaikh Misri Road,Mumbai ",72.86603199999998,19.0265122,Victims of this pathetic condition of footpath Tiles,Not found,"Jan 17, 2020, 06.14 AM IST"
7071,mumbai_report_1295.txt,"Thakur complex, kandivali east,Highway service Road,Mumbai. ",72.86399519999998,19.208085500000006,"iron gutter on the road, iron net at the feet of the citizens",Not found,"Jan 17, 2020, 06.14 AM IST"
7072,mumbai_report_1296.txt,"Jogeshwari West,Behrambaug,Mumbai ",72.8416671,19.1449637,"electric pole in the Kufpara, Illegal hoarding is not a, matter of concern to the city, matter of concern to all the cities",for months,"२२६६६४० ८ २२६६६४० २२६६६४० Report timestamp : Jan 17, 2020, 06.14 AM IST"
7073,mumbai_report_1299.txt,"Tardeo  Mumbai Central railway bridge.,Tardeo Mumbai Central railway bridge.,Mumbai ",72.818466,18.969078,dumped on foot path,Not found,"Jan 16, 2020, 06.16 AM IST"
7074,mumbai_report_1301.txt,"Malad East,nivetia road,Mumbai ",72.8501552,19.180294,"wasting water, Water Scarcity on one side",past few months,"Jan 16, 2020, 06.16 AM IST"
7075,mumbai_report_1302.txt,"Ghatkopar,West,Mumbai ",72.90766690000002,19.0908063,blocking the so little available,Not found,"Jan 16, 2020, 06.15 AM IST"
7076,mumbai_report_1305.txt,"Andheri West,under Gokhle bridge , near BMC water tanker filling station,Mumbai ",72.8354552,19.1898861,"dump truck drivers has been erected on a newly built pavement, bunch of electric wires connected to the electric pole, might cause dangerous",Not found,"Jan 16, 2020, 06.15 AM IST"
7077,mumbai_report_1306.txt,"2nd Hasna bad lane ,santacruz west ,Mumbai ",72.839946,19.0778846,debris dumped,Not found,"Jan 16, 2020, 06.15 AM IST"
7078,mumbai_report_1307.txt,"C cross bus stop, Seepz gate no1,seepz, andheri east,Mumbai ",72.877388,19.129749,"No parking zone, Illegal hawkers park their own vehicles",Not found,"Jan 16, 2020, 06.14 AM IST"
7079,mumbai_report_1309.txt,"dadar west,govindrao patwardhan cross road,Mumbai ",72.8406318,19.020558800000003,fear of being caught,Not found,"Jan 16, 2020, 06.14 AM IST"
7080,mumbai_report_1310.txt,"Chembur,Chembur railway station,Mumbai ",72.901708,19.0623648,Encroachments on footpath,Not found,"Jan 16, 2020, 06.13 AM IST"
7081,mumbai_report_1311.txt,"Shanmukhananda,Harbanslal Marg, Sion,Mumbai ",72.8599713,19.0311556,"make stairs to entry, occupying footpath",Not found,"Jan 15, 2020, 06.19 AM IST"
7082,mumbai_report_1313.txt,"Kanjurmarg(W),Station Road-LBS marg junction,Mumbai ",72.93529470000001,19.1453408,"dumping yard, no barricating is initiated",Not found,"Jan 15, 2020, 06.17 AM IST"
7083,mumbai_report_1314.txt,"Radha Silk Mill, Andheri East Mumbai ,Radha silk Mill ,Mumbai ",72.85542099999998,19.126085,terrible congestion in PD'mello road,Not found,"Jan 15, 2020, 06.17 AM IST"
7084,mumbai_report_1315.txt,"Andheri East,Andheri-Kurla Road,Mumbai ",72.8686623,19.1116235,might have been done so,Not found,"Jan 15, 2020, 06.16 AM IST"
7085,mumbai_report_1317.txt,"Rustom Sidhwa Marg, Dr Dadabhai Naoroji Rd, Opp Citi Bank, Dhobi Talao, Chhatrapati Shivaji Terminus Area, Fort, Mumbai, Maharashtra 400001, India ",72.83351009999998,18.9351141,condition of car is allowed to ply on Road,Not found,"Jan 15, 2020, 06.16 AM IST"
7086,mumbai_report_1318.txt,"Shiva Temple,GD Ambekar Road,Mumbai ",72.85226879999998,19.0168846,"no 06  of, Monopoly taxi drivers work to keep their  empty place  road, not to cause traffic congestion",Not found,"Jan 15, 2020, 06.15 AM IST"
7087,mumbai_report_1319.txt,"Khar Police Station,S V Road, Khar,,Mumbai ",72.83826739999998,19.072638,TRAFFIC  MARSHALS,Not found,"Jan 15, 2020, 06.15 AM IST"
7088,mumbai_report_1320.txt,"SB Marg, opposite to empire,Lower parel west,mumbai ",72.82816700000002,19.0009842,Garbage has accumulated,Not found,"Jan 15, 2020, 06.14 AM IST"
7089,mumbai_report_1321.txt,"Vile Parle east ,Misquitta Street,Mumbai ",72.84466850000003,19.0964578,"NO PARKING area, defiance of rules",Not found,"Jan 15, 2020, 06.14 AM IST"
7090,mumbai_report_1322.txt,"111/113, Vithalwadi Road, Kalbadevi,111/113 Vithalwadi, Kalbadevi,Mumbai-2. ",72.8294212,18.9453578,construction of foot path Displays quality,Not found,"Jan 15, 2020, 06.13 AM IST"
7091,mumbai_report_1323.txt,"Chembur-400071,Umarshi Bappa Chowk, Swastik Park,Mumbai ",72.888154,19.055911,"Modi street, blocking the whole lane, inconvenience to passerby",Not found,"Jan 14, 2020, 06.17 AM IST"
7092,mumbai_report_1326.txt,"safalta building,Anand Nagar. Dahisar east,Mumbai ",72.86433190000002,19.2581423,"Stagnant water, breeding ground for mosquitoes",Not found,"Jan 14, 2020, 06.16 AM IST"
7093,mumbai_report_1328.txt,"Bandra East western surburbs,VIDESH BHAVAN Passport office BKC,MUMBAI-400051 ",72.8691776,19.0633582,traffic and non cleaning of streets,Not found,"Jan 14, 2020, 06.16 AM IST"
7094,mumbai_report_1333.txt,"Matunga W,T.H.Kataria road,Mumbai ",72.84546040000002,19.030803,Manhole open on the Foothpath,Not found,"Jan 14, 2020, 06.14 AM IST"
7095,mumbai_report_1334.txt,"Suvarna Nagar, Vile Parle ,Road Behind Mithibai College ,Mumbai ",72.8374303,19.1028892,Encroachment on Foothpath,Not found,"Jan 14, 2020, 06.13 AM IST"
7096,mumbai_report_1335.txt,"Oshiwara,Andheri west,Mumbai ",72.84047029999998,19.1483497,Vegitable Garbage in between walking Street,Not found,"Jan 13, 2020, 06.19 AM IST"
7097,mumbai_report_1337.txt,"dharavi,junction signal,mumbai ",72.85181299999998,19.046736,footpath dwellers have been a recent,Not found,"Jan 13, 2020, 06.18 AM IST"
7098,mumbai_report_1338.txt,"Santacruz Wrst,Daulat Nagar,Mumbai ",72.8294928,19.0876418,"lights in working condition, lights are on throughout the night",Not found,"Jan 13, 2020, 06.16 AM IST"
7099,mumbai_report_1341.txt,"Grant Road West,Sleater Road (Naushir Bharucha Road),Mumbai ",72.81615699999998,18.9651073,Garbage has accumulated,Not found,"Jan 13, 2020, 06.15 AM IST"
7100,mumbai_report_1342.txt,"andheri west,near RTO office andheri west,mumbai ",72.83067319999998,19.132201,traffic signal is not working,4 years,"Jan 13, 2020, 06.15 AM IST"
7101,mumbai_report_1343.txt,"Om Shanti Chawk,Chandavarkar Lane , Borivali w,Mumbai 400092 ",72.85252870000002,19.2309881,people feeding pigeon on one end and cattle feeding on another,Not found,"Jan 13, 2020, 06.15 AM IST"
7102,mumbai_report_1344.txt,"Ghansoli,palm beach road,Navi Mumbai ",72.9924068,19.1175383,dumping and deficating ground  for public,Not found,"Jan 13, 2020, 06.14 AM IST"
